Bwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Avg Bwd Segment Size,Packet Length Std,Max Packet Length,Packet Length Variance,Fwd IAT Std,Packet Length Mean,Average Packet Size,Idle Max,Idle Mean,Flow IAT Max,Fwd IAT Max,Idle Min,Flow IAT Std,Min Packet Length,Bwd Packet Length Min,Fwd IAT Total,FIN Flag Count,PSH Flag Count,Flow IAT Mean,Bwd IAT Std,Fwd IAT Mean,Destination Port,URG Flag Count,Fwd Packet Length Min,ACK Flag Count,Bwd IAT Max,Idle Std
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,3,3,0,0.0,6,0,3,0,0,3.0,0.0,3.0,4319,0,6,1,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,242,242,0,0.0,6,0,242,0,0,242.0,0.0,242.0,55474,0,6,1,0,0.0
2534.051598,5792,1932.5,1932.5,1906.671818,5792,3635397.423,44400000.0,921.3846154,998.1666667,99200000,99200000.0,99200000,99200000,99200000,29900000.0,0,0,99200000,0,0,9018678.545,2006.225386,19800000.0,80,0,0,1,4627,0.0
0.0,145,145.0,145.0,61.892649,145,3830.7,0.0,77.2,96.5,0,0.0,243,1,0,139.7187651,32,145,1,0,0,81.66666667,0.0,1.0,53,0,32,0,1,0.0
0.0,157,157.0,157.0,52.58136552,157,2764.8,0.0,99.4,124.25,0,0.0,202,4,0,114.3153533,61,157,4,0,0,70.0,0.0,4.0,53,0,61,0,4,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,4,0,0.0,0,0,4,0,0,4.0,0.0,4.0,44804,0,0,1,0,0.0
0.0,0,0.0,0.0,28.5,57,812.25,33.941125497,42.75,57.0,0,0.0,48,48,0,33.941125497,0,0,48,0,0,24.0,0.0,24.0,3268,0,0,1,0,0.0
0.0,0,0.0,0.0,14.43375673,31,208.3333333,0.0,22.66666667,34.0,0,0.0,1,1,0,0.0,6,0,1,0,0,1.0,0.0,1.0,57671,0,6,1,0,0.0
0.0,81,81.0,81.0,26.83840532,81,720.3,0.0,51.6,64.5,0,0.0,168,1,0,86.11813591,32,81,1,0,0,72.33333333,0.0,1.0,53,0,32,0,48,0.0
0.0,132,132.0,132.0,55.8677008655,132,3121.2,0.0,70.8,88.5,0,0.0,161,4,0,90.9340420305,30,132,4,0,0,56.0,0.0,4.0,53,0,30,0,3,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,0,0,0.0,0,0,0,0,0,21.0,0.0,0.0,54975,1,0,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,0,0,0.0,0,0,0,0,0,21.0,0.0,0.0,39835,1,0,1,0,0.0
0.0,0,0.0,0.0,15.5,31,240.25,2.121320344,7.75,10.33333333,0,0.0,4,4,0,2.121320344,0,0,5,0,0,2.5,0.0,2.5,52146,0,0,1,0,0.0
0.0,99,99.0,99.0,30.67246322,99,940.8,0.0,65.4,81.75,0,0.0,116,49,0,39.27255191,43,99,49,0,0,70.66666667,0.0,49.0,53,0,43,0,47,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,3,0,0.0,0,0,3,0,0,3.0,0.0,3.0,80,0,0,1,0,0.0
0.0,94,94.0,94.0,27.38612788,94,750.0,0.0,64.0,80.0,0,0.0,150,4,0,84.58329228,44,94,4,0,0,52.33333333,0.0,4.0,53,0,44,0,3,0.0
837.1192667,1501,750.0,750.0,526.5912411,1501,277298.3352,2037107.385,239.2142857,257.6153846,5791690,5791690.0,5791690,5791690,5791690,1666447.072,0,0,6006894,0,1,500574.5,34417.08621,750861.75,443,0,0,0,62608,0.0
0.0,0,0.0,0.0,3.286335345,6,10.8,4088338.674,2.4,3.0,0,0.0,5818632,5818632,0,3348801.756,0,0,5855480,0,1,1951826.667,0.0,2927740.0,80,0,0,0,0,0.0
0.0,110,110.0,110.0,34.50652112,110,1190.7,0.0,72.2,90.25,0,0.0,206,1,0,107.391806,47,110,1,0,0,85.0,0.0,1.0,53,0,47,0,48,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,284,0,0,0.0,0,0,0,0,0,284.0,0.0,0.0,62250,1,0,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,3837930.949,0.0,0.0,0,0.0,5478295,5478295,0,3148377.514,0,0,5528936,0,1,1842978.667,0.0,2764468.0,80,0,0,0,0,0.0
0.0,90,90.0,90.0,27.93385043,90,780.3,0.0,59.4,74.25,0,0.0,136,49,0,67.5450467,39,90,49,0,0,62.66666667,0.0,49.0,53,0,39,0,3,0.0
0.0,63,63.0,63.0,8.76356092,63,76.8,0.0,53.4,66.75,0,0.0,131,3,0,73.90083446,47,63,3,0,0,45.66666667,0.0,3.0,53,0,47,0,3,0.0
9.899494937,20,13.0,13.0,2110.95076,5840,4456113.111,7928.646145,1291.888889,1453.375,0,0.0,17991,18040,0,6720.827787,0,6,19319,0,1,2759.857143,0.0,3863.8,56285,0,0,0,6,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,268427,2,0,189805.1377,0,0,2,0,0,134214.5,0.0,2.0,443,0,0,1,0,0.0
0.0,48,48.0,48.0,0.0,48,0.0,0.0,48.0,60.0,0,0.0,51,49,0,1.1547005384,48,48,49,0,0,49.6666666667,0.0,49.0,123,0,48,0,49,0.0
0.0,117,117.0,117.0,42.93960321,117,1843.809524,101569.4824,54.14285714,63.16666667,0,0.0,175949,175949,0,78449.54059,29,117,176000,0,0,35623.6,0.0,58666.66667,53,0,29,0,3,0.0
0.0,115,115.0,115.0,42.14656965,115,1776.333333,0.0,66.33333333,99.5,0,0.0,48208,0,0,0.0,42,115,0,0,0,48208.0,0.0,0.0,53,0,42,0,0,0.0
2177.344966,4380,1934.5,1934.5,1903.962654,4380,3625073.789,1959.392891,1163.3,1292.555556,0,0.0,337515,2772,0,119176.613,0,0,2773,0,1,42576.875,150605.9622,1386.5,80,0,0,0,337515,0.0
0.0,111,111.0,111.0,32.33161507,111,1045.333333,0.0,73.66666667,110.5,0,0.0,38457,0,0,0.0,55,111,0,0,0,38457.0,0.0,0.0,53,0,55,0,0,0.0
0.0,155,155.0,155.0,61.8926489981,155,3830.7,0.0,87.2,109.0,0,0.0,47244,3,0,27274.6040667871,42,155,3,0,0,15750.0,0.0,3.0,53,0,42,0,3,0.0
0.0,0,0.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0,0.0,49,49,0,0.0,2,0,49,0,1,49.0,0.0,49.0,4,0,2,0,0,0.0
0.0,147,147.0,147.0,59.70175877,147,3564.3,0.0,81.6,102.0,0,0.0,31118,3,0,17963.96496,38,147,3,0,0,10375.0,0.0,3.0,53,0,38,0,4,0.0
707.211276,1451,708.7,708.7,650.986431,1733,423783.3333,764509.8016,448.3333333,470.75,0,0.0,2317651,2317651,0,529428.6723,0,0,2515000,0,1,132368.4211,30485.14965,279444.4444,443,0,0,0,74344,0.0
0.0,110,110.0,110.0,31.75426481,110,1008.333333,0.0,73.33333333,110.0,0,0.0,30743,0,0,0.0,55,110,0,0,0,30743.0,0.0,0.0,53,0,55,0,0,0.0
556.2876395,1460,342.9444444,342.9444444,477.8710985,1460,228360.7868,5106231.188,241.1351351,247.8333333,10100000,9969166.75,10100000,10100000,9741520,4231135.057,0,0,80800000,0,1,2309086.086,5127771.42,4754000.765,443,0,0,0,10100000,95046.10529
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,88,88,0,0.0,6,0,88,0,0,88.0,0.0,88.0,80,0,6,1,0,0.0
0.0,110,110.0,110.0,41.62691437,110,1732.8,0.0,64.4,80.5,0,0.0,228,1,0,131.0585111,34,110,1,0,0,76.66666667,0.0,1.0,53,0,34,0,1,0.0
4413.201989,10135,2321.4,2321.4,3350.634907,10135,11200000.0,389.6158364,1292.555556,1454.125,0,0.0,616293,618,0,232873.1178,0,0,685,0,1,88186.57143,307987.9911,342.5,80,0,0,0,616293,0.0
897.607789399,2910,488.9230769231,488.9230769231,627.4245999094,2910,393661.628571429,25725105.9586444,259.5,266.9142857143,117888237,117888237.0,117888237,117888237,117888237,20217562.352924,0,0,117908094,0,1,3467887.97058823,34030911.8218264,5614671.14285714,3268,0,0,0,117888332,0.0
0.0,6,6.0,6.0,2.309401077,6,5.333333333,0.0,3.333333333,5.0,0,0.0,49,0,0,0.0,2,6,0,0,1,49.0,0.0,0.0,3828,0,2,0,0,0.0
0.0,106,106.0,106.0,35.05424368,106,1228.8,0.0,67.6,84.5,0,0.0,145,48,0,72.56950691,42,106,48,0,0,65.33333333,0.0,48.0,53,0,42,0,3,0.0
0.0,6,6.0,6.0,3.464101615,6,12.0,0.0,2.0,3.0,0,0.0,85,0,0,0.0,0,6,0,0,1,85.0,0.0,0.0,9111,0,0,0,0,0.0
0.0,110,110.0,110.0,17.52712184,110,307.2,0.0,90.8,113.5,0,0.0,172,48,0,87.11677986,78,110,48,0,0,74.66666667,0.0,48.0,53,0,78,0,4,0.0
0.0,98,98.0,98.0,35.0542436803,98,1228.8,0.0,59.6,74.5,0,0.0,159,3,0,89.779359172,34,98,3,0,0,55.3333333333,0.0,3.0,53,0,34,0,4,0.0
0.0,81,81.0,81.0,27.3861278753,81,750.0,0.0,51.0,63.75,0,0.0,289,3,0,164.8342601929,31,81,3,0,0,98.6666666667,0.0,3.0,53,0,31,0,4,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49,0,0,0.0,0,0,0,0,0,49.0,0.0,0.0,51340,1,0,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,3,0,0.0,0,0,3,0,0,3.0,0.0,3.0,52888,0,0,1,0,0.0
0.0,103,103.0,103.0,28.30110212,103,800.952381,86455.60793,61.57142857,71.83333333,0,0.0,149770,149770,0,64847.38911,45,103,149819,0,0,36981.6,0.0,49939.66667,53,0,45,0,48,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,54,54,0,0.0,6,0,54,0,0,54.0,0.0,54.0,443,0,6,1,0,0.0
1213.974476,2896,829.5555556,829.5555556,977.6117755,2896,955724.7836,394456.281,518.3157895,547.1111111,9999197,9999197.0,9999197,1167981,9999197,2415506.237,0,0,1729499,0,1,689923.5294,3473375.548,216187.375,443,0,0,0,9999231,0.0
0.0,48,48.0,48.0,8.76356092,48,76.8,0.0,38.4,48.0,0,0.0,178,3,0,99.07741081,32,48,3,0,0,63.66666667,0.0,3.0,53,0,32,0,10,0.0
902.6180608,2920,1167.0,1167.0,851.1415727,2920,724441.9768,17600000.0,607.3913043,620.8888889,58900000,58500000.0,58900000,58900000,58200000,12300000.0,0,0,117000000,0,1,2668184.568,17200000.0,5590481.952,443,0,0,0,58900000,463077.867
0.0,139,139.0,139.0,46.7653718,139,2187.0,0.0,85.0,127.5,0,0.0,23432,0,0,0.0,58,139,0,0,0,23432.0,0.0,0.0,53,0,58,0,0,0.0
1757.579003,4344,1656.428571,1656.428571,1423.278693,4344,2025722.238,40600000.0,795.6666667,852.5,99400000,99400000.0,99400000,99400000,99400000,27600000.0,0,0,99400000,0,0,7655149.154,55202.65634,16600000.0,80,0,0,1,137213,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,476,476,0,0.0,0,0,476,0,0,476.0,0.0,476.0,443,0,0,1,0,0.0
0.0,81,81.0,81.0,24.64751509,81,607.5,0.0,54.0,67.5,0,0.0,31359,1,0,18103.68378,36,81,1,0,0,10454.66667,0.0,1.0,53,0,36,0,4,0.0
0.0,202,202.0,202.0,90.64399226,202,8216.333333,0.0,97.33333333,146.0,0,0.0,61341,0,0,0.0,45,202,0,0,0,61341.0,0.0,0.0,53,0,45,0,0,0.0
0.0,155,155.0,155.0,63.5358166706,155,4036.8,0.0,85.4,106.75,0,0.0,73272,48,0,42288.6035396457,39,155,48,0,0,24441.3333333333,0.0,48.0,53,0,39,0,4,0.0
2189.772933,5840,1933.5,1933.5,1911.59573,5840,3654198.233,24945.31303,1162.7,1291.888889,0,0.0,494001,35322,0,173287.4081,0,0,35366,0,1,66215.75,217480.334,17683.0,80,0,0,0,494001,0.0
537.1485169,1430,317.5625,317.5625,397.7253102,1430,158185.4223,20600000.0,187.7878788,193.65625,58900000,58500000.0,58900000,58900000,58200000,14600000.0,0,0,118000000,0,1,3807604.581,20600000.0,7869049.467,443,0,0,0,59100000,523479.6354
5795.50069,11595,2901.75,2901.75,4097.537534,11595,16800000.0,383.9589822,1454.125,1661.857143,0,0.0,1477873,592,0,603268.2852,0,0,641,0,1,246456.8333,853012.8245,320.5,80,0,0,0,1477873,0.0
3170.403917,5792,2319.0,2319.0,2242.443478,5792,5028552.75,43900000.0,996.25,1086.818182,98300000,98300000.0,98300000,98300000,98300000,31100000.0,0,0,98300000,0,0,9837265.0,44012.73984,19700000.0,80,0,0,1,91165,0.0
0.0,0,0.0,0.0,0.0,6,0.0,4968043.422,6.0,7.2,9936753,9936753.0,9936753,9936753,9936753,4968043.422,6,0,9938752,0,0,2484688.0,0.0,2484688.0,80,0,6,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0,0,1,0,0,1.0,0.0,1.0,80,0,0,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,4,0,0.0,0,0,4,0,0,4.0,0.0,4.0,80,0,0,1,0,0.0
844.93266,1698,918.8,918.8,725.1452039,1698,525835.5667,47721.23129,507.3,563.6666667,0,0.0,81150,84918,0,41491.52671,0,0,166092,0,1,30905.25,45891.32247,55364.0,80,0,0,0,81518,0.0
0.0,121,121.0,121.0,38.1051177665,121,1452.0,0.0,77.0,115.5,0,0.0,61755,0,0,0.0,55,121,0,0,0,61755.0,0.0,0.0,53,0,55,0,0,0.0
473.8541819107,1773,126.6428571429,126.6428571429,325.3081020976,1773,105825.361290323,4408613.68476243,71.1935483871,73.5666666667,10216869,10210727.0,10216869,10240010,10151421,4983657.02576189,0,0,115349721,0,1,3977576.5862069,3836793.85244357,7689981.4,80,0,0,0,10240356,19670.2449857647
660.2016346,1430,625.0857143,625.0857143,565.2435472,1430,319500.2676,11200000.0,372.046875,377.952381,58500000,58500000.0,58500000,58500000,58500000,7419946.373,0,0,62200000,0,1,1003700.113,10000000.0,2304792.852,443,0,0,0,58500000,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,275522,275522,0,0.0,0,0,275522,0,0,275522.0,0.0,275522.0,39124,0,0,1,0,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0,0,1,0,0,1.0,0.0,1.0,80,0,0,1,0,0.0
0.0,6,6.0,6.0,2.309401077,6,5.333333333,0.0,3.333333333,5.0,0,0.0,33,0,0,0.0,2,6,0,0,1,33.0,0.0,0.0,1503,0,2,0,0,0.0
314.5412179,746,149.2,149.2,234.2167181,746,54857.47101,4795122.17,98.58333333,102.8695652,10000000,10000000.0,10000000,10000000,9998149,4489494.096,0,0,67700000,0,1,3078641.182,4677106.81,5644175.5,80,0,0,0,10000000,5554.634497
0.0,44,44.0,44.0,8.7635609201,44,76.8,0.0,34.4,43.0,0,0.0,149,4,0,83.7157890325,28,44,4,0,0,52.3333333333,0.0,4.0,53,0,28,0,4,0.0
0.0,6,6.0,6.0,3.464101615,6,12.0,0.0,2.0,3.0,0,0.0,41,0,0,0.0,0,6,0,0,1,41.0,0.0,0.0,5988,0,0,0,0,0.0
384.5045297,796,265.3333333,265.3333333,303.3730855,796,92035.22899,4942946.584,187.5652174,191.7333333,10000000,9958094.636,10000000,10000000,9802257,4318703.571,0,0,114000000,0,1,2588272.295,4929906.405,4950441.304,80,0,0,0,10000000,74956.47298
0.0,163,163.0,163.0,0.547722558,164,0.3,0.0,163.6,204.5,0,0.0,131,4,0,73.32348419,163,163,4,0,0,46.33333333,0.0,4.0,389,0,164,0,4,0.0
714.3946388,1451,543.8,543.8,471.0896709,1451,221925.478,2114961.558,237.6428571,255.9230769,5626386,5626386.0,5626386,5626386,5626386,1619391.956,0,0,5816363,0,1,484696.9167,23160.07128,830909.0,443,0,0,0,44799,0.0
0.0,103,103.0,103.0,35.05424368,103,1228.8,0.0,64.6,80.75,0,0.0,126,47,0,42.35957192,39,103,47,0,0,77.66666667,0.0,47.0,53,0,39,0,60,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,79,0,0,0.0,0,0,0,0,0,79.0,0.0,0.0,37127,1,0,1,0,0.0
3769.536019,8675,2321.4,2321.4,2931.429562,8675,8593279.278,432.0422433,1292.555556,1454.125,0,0.0,233512,660,0,88201.03468,0,0,709,0,1,33491.42857,116609.3933,354.5,80,0,0,0,233512,0.0
0.0,65,65.0,65.0,9.237604307,65,85.33333333,0.0,54.33333333,81.5,0,0.0,47029,0,0,0.0,49,65,0,0,0,47029.0,0.0,0.0,53,0,49,0,0,0.0
0.0,61,61.0,61.0,9.237604307,61,85.3333333333,0.0,50.3333333333,75.5,0,0.0,30373,0,0,0.0,45,61,0,0,0,30373.0,0.0,0.0,53,0,45,0,0,0.0
1947.638216,5792,1656.428571,1656.428571,1516.088523,5792,2298524.41,34800000.0,816.4666667,874.7857143,85400000,85400000.0,85400000,85400000,85400000,23700000.0,0,0,85600000,0,0,6594175.308,97742.24256,14300000.0,80,0,0,1,227966,0.0
0.0,110,110.0,110.0,32.20470241,110,1037.142857,17904.49788,62.85714286,73.33333333,0,0.0,126115,31015,0,54608.44157,44,110,31022,0,0,31428.0,0.0,10340.66667,53,0,44,0,3,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,7.5,0,0.0,49,0,0,25.38372182,6,6,0,0,0,20.66666667,34.64823228,0.0,135,1,6,1,49,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,213,213,0,0.0,6,0,213,0,0,213.0,0.0,213.0,80,0,6,1,0,0.0
0.0,0,0.0,0.0,356.22511609,617,126896.333333333,0.0,411.3333333333,617.0,0,0.0,1,1,0,0.0,0,0,1,0,0,1.0,0.0,1.0,5122,0,0,1,0,0.0
0.0,114,114.0,114.0,45.46097227,114,2066.7,0.0,64.2,80.25,0,0.0,169,3,0,95.55277774,31,114,3,0,0,58.66666667,0.0,3.0,53,0,31,0,4,0.0
96.45452913,229,65.14285714,65.14285714,189.5647898,565,35934.80952,70736.62815,109.6666667,117.5,0,0.0,4905565,152821,0,1352624.485,0,0,380338,0,1,406608.1538,2001017.78,63389.66667,443,0,0,0,4945148,0.0
2181.008184,5792,1932.5,1932.5,1666.829452,5792,2778320.423,34600000.0,853.5,919.1538462,84800000,84800000.0,84800000,84800000,84800000,24500000.0,0,0,84800000,0,0,7080183.25,59382.42294,14100000.0,80,0,0,1,135179,0.0
0.0,119,119.0,119.0,15.33623161,119,235.2,0.0,102.2,127.75,0,0.0,45321,3,0,26164.3595,91,119,3,0,0,15109.0,0.0,3.0,53,0,91,0,3,0.0
0.0,173,173.0,173.0,73.32348419,173,5376.333333,0.0,88.33333333,132.5,0,0.0,36936,0,0,0.0,46,173,0,0,0,36936.0,0.0,0.0,53,0,46,0,0,0.0
0.0,130,130.0,130.0,26.29068276,130,691.2,0.0,101.2,126.5,0,0.0,156,3,0,87.4814266,82,130,3,0,0,55.0,0.0,3.0,53,0,82,0,6,0.0
0.0,6,6.0,6.0,151.8628767452,266,23062.3333333333,0.0,134.5,179.3333333333,0,0.0,124,184,0,45.2548339959,0,6,184,0,0,92.0,0.0,184.0,40804,0,0,1,0,0.0
0.0,6,6.0,6.0,13.44618905,31,180.8,1608.667927,7.4,9.25,0,0.0,29537,2278,0,16434.14059,0,6,2281,0,0,10606.0,0.0,1140.5,443,0,0,1,0,0.0
0.0,6,6.0,6.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,16,0,0,0.0,6,6,0,0,0,16.0,0.0,0.0,53849,1,6,1,0,0.0
0.0,69,69.0,69.0,17.52712184,69,307.2,0.0,49.8,62.25,0,0.0,38491,3,0,22220.76849,37,69,3,0,0,12832.66667,0.0,3.0,53,0,37,0,4,0.0
0.0,6,6.0,6.0,21.10687092,46,445.5,166.1700936,22.5,27.0,0,0.0,149,238,0,62.38255632,0,6,241,0,0,60.25,0.0,120.5,38404,0,0,1,48,0.0
494.4151774036,1430,275.6470588235,275.6470588235,373.2142202096,1430,139288.854166667,16349371.5693354,175.3333333333,180.8125,44999585,44998407.0,44999585,45035407,44997229,11235386.5276305,0,0,90207178,0,1,2911065.83870968,15378738.1454503,6443369.85714286,443,0,0,0,45035361,1665.9435764755
0.0,0,0.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0,0.0,3,3,0,0.0,2,0,3,0,1,3.0,0.0,3.0,8400,0,2,0,0,0.0
0.0,0,0.0,0.0,21.36195996,37,456.3333333,0.0,24.66666667,37.0,0,0.0,3,3,0,0.0,0,0,3,0,0,3.0,0.0,3.0,58447,0,0,1,0,0.0
190.4986877,585,84.66666667,84.66666667,176.7280397,585,31232.8,102691.829,94.0,100.2666667,0,0.0,209931,243663,0,55290.13395,0,0,312180,0,1,25149.5,83737.96782,62436.0,443,0,0,0,243800,0.0
0.0,108,108.0,108.0,42.17463693,108,1778.7,0.0,61.8,77.25,0,0.0,126,3,0,71.30451131,31,108,3,0,0,43.66666667,0.0,3.0,53,0,31,0,2,0.0
8.485281374,113,107.0,107.0,31.4960315,113,992.0,0.0,73.0,91.25,106000000,106000000.0,106000000,106000000,106000000,61100000.0,45,101,106000000,0,0,35300000.0,0.0,106000000.0,53,0,45,0,106000000,0.0
1754.831473,4344,1932.5,1932.5,1390.358347,4344,1933096.333,34900000.0,747.25,797.0666667,98700000,98700000.0,98700000,98700000,98700000,26400000.0,0,0,98700000,0,0,7055154.214,38097.68458,12300000.0,80,0,0,1,87587,0.0
0.0,57,57.0,57.0,8.76356092,57,76.8,0.0,47.4,59.25,0,0.0,106,68,0,51.54932913,41,57,68,0,0,59.33333333,0.0,68.0,53,0,41,0,4,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23794,0,0,0.0,0,0,0,0,0,23794.0,0.0,0.0,80,1,0,1,0,0.0
0.0,278,278.0,278.0,135.0999629904,278,18252.0,0.0,122.0,183.0,0,0.0,81247,0,0,0.0,44,278,0,0,0,81247.0,0.0,0.0,53,0,44,0,0,0.0
0.0,144,144.0,144.0,54.2709253,144,2945.333333,0.0,81.33333333,122.0,0,0.0,47887,0,0,0.0,50,144,0,0,0,47887.0,0.0,0.0,53,0,50,0,0,0.0
0.0,0,0.0,0.0,17.89785834,31,320.3333333,0.0,20.66666667,31.0,0,0.0,3,3,0,0.0,0,0,3,0,0,3.0,0.0,3.0,52561,0,0,1,0,0.0
0.0,59,59.0,59.0,9.237604307,59,85.33333333,0.0,48.33333333,72.5,0,0.0,23854,0,0,0.0,43,59,0,0,0,23854.0,0.0,0.0,53,0,43,0,0,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,4,4,0,0.0,6,0,4,0,0,4.0,0.0,4.0,53914,0,6,1,0,0.0
19.091883092,108,94.5,94.5,27.0407100498,108,731.2,0.0,66.8,83.5,55614459,55614459.0,55614459,55645220,55614459,32099936.0066577,47,81,55645220,0,0,18548649.6666667,0.0,55645220.0,53,0,47,0,55615188,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,95,0,0,0.0,0,0,0,0,0,95.0,0.0,0.0,40036,1,0,1,0,0.0
0.0,6,6.0,6.0,3.464101615,6,12.0,0.0,2.0,3.0,0,0.0,53,0,0,0.0,0,6,0,0,1,53.0,0.0,0.0,2006,0,0,0,0,0.0
4088.041942,8675,2900.25,2900.25,3091.095642,8675,9554872.268,22673.37894,1453.375,1661.0,0,0.0,821580,32531,0,332947.0518,0,0,32997,0,1,142464.6667,465071.1332,16498.5,80,0,0,0,821580,0.0
0.0,48,48.0,48.0,0.0,48,0.0,0.0,48.0,72.0,0,0.0,68654,0,0,0.0,48,48,0,0,0,68654.0,0.0,0.0,123,0,48,0,0,0.0
0.0,124,124.0,124.0,37.5277675,124,1408.333333,0.0,80.66666667,121.0,0,0.0,23816,0,0,0.0,59,124,0,0,0,23816.0,0.0,0.0,53,0,59,0,0,0.0
0.0,69,69.0,69.0,19.17028951,69,367.5,0.0,48.0,60.0,0,0.0,30995,3,0,17893.23954,34,69,3,0,0,10333.66667,0.0,3.0,53,0,34,0,3,0.0
22.12088003,217,193.6666667,193.6666667,79.57745553,217,6332.571429,15500000.0,109.7142857,128.0,22600000,22600000.0,22600000,22700000,22600000,10000000.0,45,173,23400000,0,0,4676854.8,15600000.0,11700000.0,53,0,45,0,22600000,0.0
0.0,198,198.0,198.0,67.46192342,198,4551.111111,16879.4125,126.8888889,142.75,0,0.0,29020,29238,0,10937.3397,70,198,29242,0,0,4217.857143,16914.91952,9747.333333,53,0,70,0,29301,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,3,0,0.0,0,0,3,0,0,3.0,0.0,3.0,44113,0,0,1,0,0.0
1754.831473,4344,1932.5,1932.5,1499.032269,4344,2247097.744,44900000.0,917.9230769,994.4166667,100000000,100000000.0,100000000,100000000,100000000,30200000.0,0,0,100000000,0,0,9143784.455,91746.59263,20100000.0,80,0,0,1,210179,0.0
0.0,122,122.0,122.0,44.89140336,122,2015.238095,17722.34386,56.28571429,65.66666667,0,0.0,40882,30699,0,19929.50659,30,122,30705,0,0,14318.0,0.0,10235.0,53,0,30,0,3,0.0
1729.380148,4344,1449.375,1449.375,1459.235333,4344,2129367.758,50100000.0,851.7142857,917.2307692,100000000,100000000.0,100000000,100000000,100000000,28900000.0,0,0,100000000,1,0,8364433.083,37900000.0,25100000.0,80,0,0,0,100000000,0.0
0.0,0,0.0,0.0,0.0,6,0.0,0.0,6.0,9.0,0,0.0,4,4,0,0.0,6,0,4,0,0,4.0,0.0,4.0,54390,0,6,1,0,0.0
0.0,120,120.0,120.0,37.5277675,120,1408.333333,0.0,76.66666667,115.0,0,0.0,30591,0,0,0.0,55,120,0,0,0,30591.0,0.0,0.0,53,0,55,0,0,0.0
0.0,66,66.0,66.0,9.237604307,66,85.33333333,0.0,55.33333333,83.0,0,0.0,60006,0,0,0.0,50,66,0,0,0,60006.0,0.0,0.0,53,0,50,0,0,0.0
0.0,187,187.0,187.0,83.25382874,187,6931.2,0.0,95.8,119.75,0,0.0,55121,48,0,31796.1227,35,187,48,0,0,18406.0,0.0,48.0,53,0,35,0,49,0.0
3563.297197,7300,2900.25,2900.25,2798.956588,7300,7834157.982,5743.828384,1453.375,1661.0,0,0.0,1210596,8582,0,493477.0209,0,0,9041,0,1,203313.3333,696286.4312,4520.5,80,0,0,0,1210596,0.0
0.0,318,318.0,318.0,139.5537104316,318,19475.2380952381,17665.4748686055,113.7142857143,132.6666666667,0,0.0,188286,30601,0,81860.9487319809,32,318,30608,0,0,43779.4,0.0,10202.6666666667,53,0,32,0,3,0.0
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0,0,1,0,0,1.0,0.0,1.0,56575,0,0,1,0,0.0
0.0,109,109.0,109.0,31.75426481,109,1008.333333,0.0,72.33333333,108.5,0,0.0,30957,0,0,0.0,54,109,0,0,0,30957.0,0.0,0.0,53,0,54,0,0,0.0
